사용일자,요일,노선명,역명,승차총승객수,하차총승객수,승하차총승객수,연월,월일,등록일자
2019-02-11,월,1호선,병점,15338,15353,30691,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,세마,3052,2811,5863,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,오산대,2873,2719,5592,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,오산,9696,9665,19361,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,진위,1696,1513,3209,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,송탄,4709,4545,9254,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,서정리,4555,4547,9102,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,지제,2346,2231,4577,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,평택,12420,12088,24508,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,성환,3350,3483,6833,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,직산,847,911,1758,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,두정,4826,4976,9802,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,천안,5662,5766,11428,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,당정,7571,7138,14709,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,서동탄,1865,1540,3405,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,광명,2893,2327,5220,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,개봉,25725,26303,52028,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,오류동,13545,12636,26181,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,역곡,32791,32066,64857,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,부천,41226,41418,82644,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,송내,35412,34666,70078,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,부평,39884,42851,82735,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,백운,9309,9082,18391,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,동암,18908,18768,37676,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,주안,24244,21879,46123,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,제물포,11812,11260,23072,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,동인천,17555,16322,33877,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,인천,3803,2946,6749,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,구일,7056,7167,14223,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,소사,11509,10859,22368,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,부개,10452,9866,20318,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,간석,7238,6731,13969,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,도원,3617,3522,7139,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,온수,7761,7573,15334,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,중동,10795,10020,20815,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,도화,4341,3907,8248,Feb-19,02월 11일,20190214
2019-02-11,월,4호선,이촌,4628,3535,8163,Feb-19,02월 11일,20190214
2019-02-11,월,경의선,서빙고,2154,2105,4259,Feb-19,02월 11일,20190214
2019-02-11,월,경의선,한남,5064,4864,9928,Feb-19,02월 11일,20190214
2019-02-11,월,3호선,옥수,53,34,87,Feb-19,02월 11일,20190214
2019-02-11,월,경의선,응봉,1972,1712,3684,Feb-19,02월 11일,20190214
2019-02-11,월,경의선,왕십리,16797,18804,35601,Feb-19,02월 11일,20190214
2019-02-11,월,경의선,청량리,16622,17941,34563,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,외대앞,9968,9624,19592,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,신이문,9971,9000,18971,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,석계,10108,11531,21639,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,광운대,9490,8991,18481,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,월계,5903,5429,11332,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,녹천,5520,4523,10043,Feb-19,02월 11일,20190214
2019-02-11,월,4호선,창동,1,0,1,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,방학,10898,10426,21324,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,도봉,6937,6638,13575,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,도봉산,8248,4749,12997,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,망월사,8326,8574,16900,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,회룡,14132,13498,27630,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,의정부,21696,22263,43959,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,가능,7566,7262,14828,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,녹양,5132,4708,9840,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,양주,9381,8386,17767,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,덕계,2126,1902,4028,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,덕정,6658,6300,12958,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,지행,7453,6909,14362,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,동두천중앙,4009,3850,7859,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,보산,1669,1464,3133,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,동두천,2204,2578,4782,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,소요산,3675,2696,6371,Feb-19,02월 11일,20190214
2019-02-11,월,4호선,산본,19776,21217,40993,Feb-19,02월 11일,20190214
2019-02-11,월,4호선,대야미,4894,4328,9222,Feb-19,02월 11일,20190214
2019-02-11,월,4호선,반월,4940,4702,9642,Feb-19,02월 11일,20190214
2019-02-11,월,4호선,상록수,20719,20519,41238,Feb-19,02월 11일,20190214
2019-02-11,월,4호선,한대앞,8741,8730,17471,Feb-19,02월 11일,20190214
2019-02-11,월,4호선,중앙,18193,19108,37301,Feb-19,02월 11일,20190214
2019-02-11,월,4호선,고잔,9380,8907,18287,Feb-19,02월 11일,20190214
2019-02-11,월,4호선,초지,3506,3319,6825,Feb-19,02월 11일,20190214
2019-02-11,월,4호선,안산,15013,13479,28492,Feb-19,02월 11일,20190214
2019-02-11,월,4호선,신길온천,1821,1581,3402,Feb-19,02월 11일,20190214
2019-02-11,월,4호선,정왕,7941,8623,16564,Feb-19,02월 11일,20190214
2019-02-11,월,4호선,오이도,10371,9879,20250,Feb-19,02월 11일,20190214
2019-02-11,월,4호선,수리산,4801,3749,8550,Feb-19,02월 11일,20190214
2019-02-11,월,4호선,선바위,10243,8189,18432,Feb-19,02월 11일,20190214
2019-02-11,월,4호선,경마공원,964,958,1922,Feb-19,02월 11일,20190214
2019-02-11,월,4호선,대공원,2121,2224,4345,Feb-19,02월 11일,20190214
2019-02-11,월,4호선,과천,5338,4856,10194,Feb-19,02월 11일,20190214
2019-02-11,월,4호선,정부과천청사,14289,14067,28356,Feb-19,02월 11일,20190214
2019-02-11,월,4호선,인덕원,27981,28638,56619,Feb-19,02월 11일,20190214
2019-02-11,월,4호선,평촌,20281,20188,40469,Feb-19,02월 11일,20190214
2019-02-11,월,4호선,범계,31380,30707,62087,Feb-19,02월 11일,20190214
2019-02-11,월,2호선,선릉,12594,22540,35134,Feb-19,02월 11일,20190214
2019-02-11,월,분당선,한티,16163,17265,33428,Feb-19,02월 11일,20190214
2019-02-11,월,3호선,도곡,7578,7815,15393,Feb-19,02월 11일,20190214
2019-02-11,월,분당선,구룡,1765,1791,3556,Feb-19,02월 11일,20190214
2019-02-11,월,분당선,개포동,3560,3697,7257,Feb-19,02월 11일,20190214
2019-02-11,월,분당선,대모산입구,3663,3361,7024,Feb-19,02월 11일,20190214
2019-02-11,월,3호선,수서,15593,16131,31724,Feb-19,02월 11일,20190214
2019-02-11,월,분당선,복정,2,0,2,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,수원,9502,6471,15973,Feb-19,02월 11일,20190214
2019-02-11,월,분당선,서울숲,8201,8119,16320,Feb-19,02월 11일,20190214
2019-02-11,월,분당선,압구정로데오,17320,19014,36334,Feb-19,02월 11일,20190214
2019-02-11,월,분당선,강남구청,10660,12378,23038,Feb-19,02월 11일,20190214
2019-02-11,월,분당선,선정릉,9992,10811,20803,Feb-19,02월 11일,20190214
2019-02-11,월,분당선,가천대,7305,8483,15788,Feb-19,02월 11일,20190214
2019-02-11,월,분당선,태평,15338,15075,30413,Feb-19,02월 11일,20190214
2019-02-11,월,분당선,모란,23360,23280,46640,Feb-19,02월 11일,20190214
2019-02-11,월,분당선,야탑,31845,33534,65379,Feb-19,02월 11일,20190214
2019-02-11,월,분당선,서현,32101,32276,64377,Feb-19,02월 11일,20190214
2019-02-11,월,분당선,수내,16285,16002,32287,Feb-19,02월 11일,20190214
2019-02-11,월,분당선,정자,19671,20862,40533,Feb-19,02월 11일,20190214
2019-02-11,월,분당선,미금,19615,20900,40515,Feb-19,02월 11일,20190214
2019-02-11,월,분당선,오리,14817,12576,27393,Feb-19,02월 11일,20190214
2019-02-11,월,분당선,이매,6329,6196,12525,Feb-19,02월 11일,20190214
2019-02-11,월,분당선,보정,3032,2530,5562,Feb-19,02월 11일,20190214
2019-02-11,월,분당선,죽전,16189,18194,34383,Feb-19,02월 11일,20190214
2019-02-11,월,분당선,구성,5518,5635,11153,Feb-19,02월 11일,20190214
2019-02-11,월,분당선,신갈,5619,5466,11085,Feb-19,02월 11일,20190214
2019-02-11,월,분당선,기흥,10874,10671,21545,Feb-19,02월 11일,20190214
2019-02-11,월,분당선,상갈,6384,5825,12209,Feb-19,02월 11일,20190214
2019-02-11,월,분당선,청명,4839,4544,9383,Feb-19,02월 11일,20190214
2019-02-11,월,분당선,영통,9768,10171,19939,Feb-19,02월 11일,20190214
2019-02-11,월,분당선,망포,15308,14467,29775,Feb-19,02월 11일,20190214
2019-02-11,월,분당선,매탄권선,5003,4656,9659,Feb-19,02월 11일,20190214
2019-02-11,월,분당선,수원시청,12494,13662,26156,Feb-19,02월 11일,20190214
2019-02-11,월,분당선,매교,2790,2703,5493,Feb-19,02월 11일,20190214
2019-02-11,월,3호선,원흥,9647,8810,18457,Feb-19,02월 11일,20190214
2019-02-11,월,3호선,삼송,17766,16923,34689,Feb-19,02월 11일,20190214
2019-02-11,월,3호선,원당,13076,12492,25568,Feb-19,02월 11일,20190214
2019-02-11,월,3호선,화정,21395,22200,43595,Feb-19,02월 11일,20190214
2019-02-11,월,3호선,대곡,1799,1306,3105,Feb-19,02월 11일,20190214
2019-02-11,월,3호선,백석,12625,12660,25285,Feb-19,02월 11일,20190214
2019-02-11,월,3호선,마두,9512,9908,19420,Feb-19,02월 11일,20190214
2019-02-11,월,3호선,정발산,8953,9191,18144,Feb-19,02월 11일,20190214
2019-02-11,월,3호선,주엽,11184,11462,22646,Feb-19,02월 11일,20190214
2019-02-11,월,3호선,대화,16387,12609,28996,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,회기,28172,27670,55842,Feb-19,02월 11일,20190214
2019-02-11,월,경의선,중랑,6218,5877,12095,Feb-19,02월 11일,20190214
2019-02-11,월,경의선,상봉,6260,6132,12392,Feb-19,02월 11일,20190214
2019-02-11,월,경의선,망우,8469,8242,16711,Feb-19,02월 11일,20190214
2019-02-11,월,경의선,양원,1605,1739,3344,Feb-19,02월 11일,20190214
2019-02-11,월,경의선,구리,15621,15866,31487,Feb-19,02월 11일,20190214
2019-02-11,월,경의선,도농,10237,9065,19302,Feb-19,02월 11일,20190214
2019-02-11,월,경의선,양정,914,744,1658,Feb-19,02월 11일,20190214
2019-02-11,월,경의선,덕소,6765,6628,13393,Feb-19,02월 11일,20190214
2019-02-11,월,경의선,도심,2974,2269,5243,Feb-19,02월 11일,20190214
2019-02-11,월,경의선,팔당,766,729,1495,Feb-19,02월 11일,20190214
2019-02-11,월,경의선,운길산,676,612,1288,Feb-19,02월 11일,20190214
2019-02-11,월,경의선,양수,1848,1868,3716,Feb-19,02월 11일,20190214
2019-02-11,월,경의선,신원,180,157,337,Feb-19,02월 11일,20190214
2019-02-11,월,경의선,국수,724,742,1466,Feb-19,02월 11일,20190214
2019-02-11,월,경의선,아신,616,631,1247,Feb-19,02월 11일,20190214
2019-02-11,월,경의선,오빈,333,319,652,Feb-19,02월 11일,20190214
2019-02-11,월,경의선,양평,3252,3204,6456,Feb-19,02월 11일,20190214
2019-02-11,월,경의선,원덕,349,342,691,Feb-19,02월 11일,20190214
2019-02-11,월,경의선,용문,2042,1947,3989,Feb-19,02월 11일,20190214
2019-02-11,월,경의선,지평,24,30,54,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,봉명,1457,1442,2899,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,쌍용,2135,1925,4060,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,아산,2637,2368,5005,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,배방,1055,1034,2089,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,온양온천,4664,4835,9499,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,신창,1067,1222,2289,Feb-19,02월 11일,20190214
2019-02-11,월,4호선,서울역,4434,5832,10266,Feb-19,02월 11일,20190214
2019-02-11,월,2호선,신촌,968,1407,2375,Feb-19,02월 11일,20190214
2019-02-11,월,경의선,효창공원앞,2932,3307,6239,Feb-19,02월 11일,20190214
2019-02-11,월,경의선,공덕,4001,3374,7375,Feb-19,02월 11일,20190214
2019-02-11,월,경의선,서강대,2279,2270,4549,Feb-19,02월 11일,20190214
2019-02-11,월,2호선,홍대입구,1730,2108,3838,Feb-19,02월 11일,20190214
2019-02-11,월,경의선,가좌,5638,5142,10780,Feb-19,02월 11일,20190214
2019-02-11,월,경의선,디지털미디어시티,2095,2009,4104,Feb-19,02월 11일,20190214
2019-02-11,월,경의선,수색,2593,2669,5262,Feb-19,02월 11일,20190214
2019-02-11,월,경의선,화전,1837,1624,3461,Feb-19,02월 11일,20190214
2019-02-11,월,경의선,강매,3268,2716,5984,Feb-19,02월 11일,20190214
2019-02-11,월,경의선,행신,8643,8397,17040,Feb-19,02월 11일,20190214
2019-02-11,월,경의선,능곡,3994,3611,7605,Feb-19,02월 11일,20190214
2019-02-11,월,경의선,곡산,589,593,1182,Feb-19,02월 11일,20190214
2019-02-11,월,경의선,백마,7601,7168,14769,Feb-19,02월 11일,20190214
2019-02-11,월,경의선,풍산,5846,5398,11244,Feb-19,02월 11일,20190214
2019-02-11,월,경의선,일산,9927,9586,19513,Feb-19,02월 11일,20190214
2019-02-11,월,경의선,탄현,8491,8198,16689,Feb-19,02월 11일,20190214
2019-02-11,월,경의선,야당,5470,5150,10620,Feb-19,02월 11일,20190214
2019-02-11,월,경의선,운정,6361,5934,12295,Feb-19,02월 11일,20190214
2019-02-11,월,경의선,금릉,4899,4835,9734,Feb-19,02월 11일,20190214
2019-02-11,월,경의선,금촌,7704,7502,15206,Feb-19,02월 11일,20190214
2019-02-11,월,경의선,월롱,2494,2257,4751,Feb-19,02월 11일,20190214
2019-02-11,월,경의선,파주,1359,870,2229,Feb-19,02월 11일,20190214
2019-02-11,월,경의선,문산,6660,6125,12785,Feb-19,02월 11일,20190214
2019-02-11,월,5호선,김포공항,1,0,1,Feb-19,02월 11일,20190214
2019-02-11,월,인천선,계양,1,0,1,Feb-19,02월 11일,20190214
2019-02-11,월,경춘선,신내,797,812,1609,Feb-19,02월 11일,20190214
2019-02-11,월,경춘선,갈매,3039,2629,5668,Feb-19,02월 11일,20190214
2019-02-11,월,경춘선,별내,2635,2615,5250,Feb-19,02월 11일,20190214
2019-02-11,월,경춘선,퇴계원,3985,3684,7669,Feb-19,02월 11일,20190214
2019-02-11,월,경춘선,사릉,3774,3583,7357,Feb-19,02월 11일,20190214
2019-02-11,월,경춘선,금곡,1716,1592,3308,Feb-19,02월 11일,20190214
2019-02-11,월,경춘선,평내호평,6471,6270,12741,Feb-19,02월 11일,20190214
2019-02-11,월,경춘선,천마산,1655,1469,3124,Feb-19,02월 11일,20190214
2019-02-11,월,경춘선,마석,3921,3941,7862,Feb-19,02월 11일,20190214
2019-02-11,월,경춘선,대성리,533,540,1073,Feb-19,02월 11일,20190214
2019-02-11,월,경춘선,청평,2051,1966,4017,Feb-19,02월 11일,20190214
2019-02-11,월,경춘선,상천,254,226,480,Feb-19,02월 11일,20190214
2019-02-11,월,경춘선,가평,1745,1984,3729,Feb-19,02월 11일,20190214
2019-02-11,월,경춘선,굴봉산,142,156,298,Feb-19,02월 11일,20190214
2019-02-11,월,경춘선,백양리,298,280,578,Feb-19,02월 11일,20190214
2019-02-11,월,경춘선,강촌,325,292,617,Feb-19,02월 11일,20190214
2019-02-11,월,경춘선,김유정,297,319,616,Feb-19,02월 11일,20190214
2019-02-11,월,경춘선,남춘천,3120,3087,6207,Feb-19,02월 11일,20190214
2019-02-11,월,경춘선,춘천,1551,1454,3005,Feb-19,02월 11일,20190214
2019-02-11,월,수인선,달월,63,35,98,Feb-19,02월 11일,20190214
2019-02-11,월,수인선,월곶,2521,2407,4928,Feb-19,02월 11일,20190214
2019-02-11,월,수인선,소래포구,4176,3763,7939,Feb-19,02월 11일,20190214
2019-02-11,월,수인선,인천논현,6676,6934,13610,Feb-19,02월 11일,20190214
2019-02-11,월,수인선,호구포,3959,3836,7795,Feb-19,02월 11일,20190214
2019-02-11,월,수인선,남동인더스파크,2256,2575,4831,Feb-19,02월 11일,20190214
2019-02-11,월,수인선,원인재,4847,4870,9717,Feb-19,02월 11일,20190214
2019-02-11,월,수인선,연수,5184,5241,10425,Feb-19,02월 11일,20190214
2019-02-11,월,수인선,송도,3088,2833,5921,Feb-19,02월 11일,20190214
2019-02-11,월,수인선,인하대,5611,5287,10898,Feb-19,02월 11일,20190214
2019-02-11,월,수인선,숭의,4064,3747,7811,Feb-19,02월 11일,20190214
2019-02-11,월,수인선,신포,2014,1878,3892,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,인천,1074,1906,2980,Feb-19,02월 11일,20190214
2019-02-11,월,신분당선,판교,4557,4458,9015,Feb-19,02월 11일,20190214
2019-02-11,월,분당선,이매,1226,1115,2341,Feb-19,02월 11일,20190214
2019-02-11,월,경강선,삼동,2300,2006,4306,Feb-19,02월 11일,20190214
2019-02-11,월,경강선,경기광주,7309,6882,14191,Feb-19,02월 11일,20190214
2019-02-11,월,경강선,초월,2821,2777,5598,Feb-19,02월 11일,20190214
2019-02-11,월,경강선,곤지암,1977,2004,3981,Feb-19,02월 11일,20190214
2019-02-11,월,경강선,신둔도예촌,1165,1100,2265,Feb-19,02월 11일,20190214
2019-02-11,월,경강선,이천,2619,2644,5263,Feb-19,02월 11일,20190214
2019-02-11,월,경강선,부발,1665,1593,3258,Feb-19,02월 11일,20190214
2019-02-11,월,경강선,세종대왕릉,286,261,547,Feb-19,02월 11일,20190214
2019-02-11,월,경강선,여주,1935,1819,3754,Feb-19,02월 11일,20190214
2019-02-11,월,5호선,방화,8275,7778,16053,Feb-19,02월 11일,20190214
2019-02-11,월,5호선,개화산,6758,6432,13190,Feb-19,02월 11일,20190214
2019-02-11,월,5호선,김포공항,8528,7081,15609,Feb-19,02월 11일,20190214
2019-02-11,월,5호선,송정,9983,9436,19419,Feb-19,02월 11일,20190214
2019-02-11,월,5호선,마곡,7846,7131,14977,Feb-19,02월 11일,20190214
2019-02-11,월,5호선,발산,20267,20015,40282,Feb-19,02월 11일,20190214
2019-02-11,월,5호선,우장산,17394,17152,34546,Feb-19,02월 11일,20190214
2019-02-11,월,5호선,화곡,33516,31374,64890,Feb-19,02월 11일,20190214
2019-02-11,월,2호선,까치산,33753,31999,65752,Feb-19,02월 11일,20190214
2019-02-11,월,5호선,신정,16068,12999,29067,Feb-19,02월 11일,20190214
2019-02-11,월,5호선,목동,20861,22545,43406,Feb-19,02월 11일,20190214
2019-02-11,월,5호선,오목교,27030,29413,56443,Feb-19,02월 11일,20190214
2019-02-11,월,경의선,양평,8030,8146,16176,Feb-19,02월 11일,20190214
2019-02-11,월,2호선,영등포구청,4383,4445,8828,Feb-19,02월 11일,20190214
2019-02-11,월,5호선,영등포시장,10651,11139,21790,Feb-19,02월 11일,20190214
2019-02-11,월,1호선,신길,3829,4408,8237,Feb-19,02월 11일,20190214
2019-02-11,월,5호선,여의도,30524,31868,62392,Feb-19,02월 11일,20190214
2019-02-11,월,5호선,여의나루,8190,8592,16782,Feb-19,02월 11일,20190214
2019-02-11,월,5호선,마포,17166,17703,34869,Feb-19,02월 11일,20190214
2019-02-11,월,경의선,공덕,16375,17481,33856,Feb-19,02월 11일,20190214
2019-02-11,월,5호선,애오개,8504,8580,17084,Feb-19,02월 11일,20190214
2019-02-11,월,2호선,충정로,5336,5357,10693,Feb-19,02월 11일,20190214
2019-02-11,월,5호선,서대문,21481,22103,43584,Feb-19,02월 11일,20190214
2019-02-11,월,5호선,광화문,41350,42573,83923,Feb-19,02월 11일,20190214
